permno,predicted_return,stock_exret,stock_ticker,comp_name,position_type,year,month,date
89258,0.0285033776418486,0.1225089729,PRU,PRUDENTIAL FINL,LONG,2021,2,2021-02-01
66157,0.0228435647540791,0.1668611914,USB,US BANCORP,LONG,2021,2,2021-02-01
70519,0.0222413251924622,0.1360578537,C,CITIGROUP INC,LONG,2021,2,2021-02-01
60628,0.0214823846991452,0.0814141408,FDX,FEDEX,LONG,2021,2,2021-02-01
87842,0.0198872185944853,0.2058150917,MET,METLIFE,LONG,2021,2,2021-02-01
21371,0.0192719537331435,-0.041131567,CAH,CARDINAL HEALTH,LONG,2021,2,2021-02-01
52038,0.0191415793418204,0.1135504842,SYY,SYSCO,LONG,2021,2,2021-02-01
18411,0.0185182016217798,-0.026476528,SO,SOUTHERN CO,LONG,2021,2,2021-02-01
38703,0.0183567275300162,0.2138554007,WFC,WELLS FARGO,LONG,2021,2,2021-02-01
34746,0.0181695899237602,0.1991012245,FITB,FIFTH THIRD,LONG,2021,2,2021-02-01
77606,0.0154187734731623,0.2539718151,KSS,KOHLS,LONG,2021,2,2021-02-01
21178,0.0151802745248956,0.0342737921,LMT,LOCKHEED,LONG,2021,2,2021-02-01
23819,0.0148430145701235,0.2382303476,HAL,HALLIBURTON,LONG,2021,2,2021-02-01
12052,0.0145565758875854,0.1144669279,GD,GENERAL DYNAMICS,LONG,2021,2,2021-02-01
87055,0.0142057118659284,-0.058820173,COST,COSTCO WHOLESALE,LONG,2021,2,2021-02-01
49656,0.0132743242933395,0.0584985651,BK,BONY MELLON,LONG,2021,2,2021-02-01
56573,0.0129534468592819,0.0410379767,ITW,ILLINOIS TOOL,LONG,2021,2,2021-02-01
22103,0.0116198402993075,0.0889099315,EMR,EMERSON ELECTRIC,LONG,2021,2,2021-02-01
71563,0.0114596554212307,0.1965402216,TFC,TRUIST FINANCIAL,LONG,2021,2,2021-02-01
66093,0.0113237459696546,-0.025847007,T,AT&T,LONG,2021,2,2021-02-01
87137,0.0112151142985776,0.3086270988,DVN,DEVON ENERGY,LONG,2021,2,2021-02-01
34833,0.0111733304566068,0.3265205026,OXY,OCCIDENTAL,LONG,2021,2,2021-02-01
64936,0.0090896150838103,-0.062697209,D,DOMINION US,LONG,2021,2,2021-02-01
21776,0.0087038030528676,-0.071222395,EXC,EXELON,LONG,2021,2,2021-02-01
79323,0.0072721679896148,-0.005411474,ALL,ALLSTATE,LONG,2021,2,2021-02-01
69032,0.0069298909429544,0.1464578509,MS,MORGAN STANLEY,LONG,2021,2,2021-02-01
13901,0.0069051199427112,0.0613436364,MO,ALTRIA GROUP,LONG,2021,2,2021-02-01
66800,0.0066671219370343,0.1738782674,AIG,AIG,LONG,2021,2,2021-02-01
11308,0.0066611058388034,0.017445486,KO,COCA-COLA,LONG,2021,2,2021-02-01
13928,0.0062130772309831,0.3100174963,COP,CONOCOPHILLIPS,LONG,2021,2,2021-02-01
14541,0.0059495007905099,0.1888498068,CVX,CHEVRON,LONG,2021,2,2021-02-01
61399,0.0058211012674125,-0.042553227,LOW,LOWE'S,LONG,2021,2,2021-02-01
10145,0.0050851993334264,0.0404873379,HON,HONEYWELL INTL,LONG,2021,2,2021-02-01
82775,0.0050749289160738,0.0628904253,HIG,HARTFORD FIN SER,LONG,2021,2,2021-02-01
22592,0.0050221094318038,0.0050096433,MMM,3M,LONG,2021,2,2021-02-01
22293,0.0049618978776469,0.072762832,GLW,CORNING,LONG,2021,2,2021-02-01
17778,0.0048934845589133,0.059517581,BRK.A,BERKSHIRE,LONG,2021,2,2021-02-01
57904,0.0048401889894677,0.0672863871,AFL,AFLAC,LONG,2021,2,2021-02-01
17750,0.0040527746248881,-0.028539017,KMB,KIMBERLY CLARK,LONG,2021,2,2021-02-01
59408,0.0039642719707831,0.1706576496,BAC,BOFAML,LONG,2021,2,2021-02-01
43449,0.0039462244294247,-0.001972657,MCD,MCDONALD'S CORP,LONG,2021,2,2021-02-01
49154,0.0036176757068908,0.0162830725,TGT,TARGET,LONG,2021,2,2021-02-01
27828,0.0035612486060927,0.1902218163,HPQ,HP,LONG,2021,2,2021-02-01
65875,0.0035053500585512,0.0100456486,VZ,VERIZON,LONG,2021,2,2021-02-01
86868,0.0034763023497122,0.1781539023,GS,GOLDMAN SACHS,LONG,2021,2,2021-02-01
82800,0.0031337002049588,0.083119981,SCCO,SOUTHERN COPPER,LONG,2021,2,2021-02-01
26403,0.0031275978473521,0.1241005883,DIS,WALT DISNEY,LONG,2021,2,2021-02-01
11850,0.0026794937700392,0.2319357395,XOM,EXXON MOBIL,LONG,2021,2,2021-02-01
59459,0.0021223378799545,0.06749814,TRV,TRAVELERS,LONG,2021,2,2021-02-01
11850,0.0026794937700392,0.2319357395,XOM,EXXON MOBIL,SHORT,2021,2,2021-02-01
59459,0.0021223378799545,0.06749814,TRV,TRAVELERS,SHORT,2021,2,2021-02-01
77605,0.0020756059428031,0.0942438021,BSX,BOSTON,SHORT,2021,2,2021-02-01
76076,0.0019002412179362,0.006505094,CSCO,CISCO SYSTEMS,SHORT,2021,2,2021-02-01
55976,0.0018998988913444,-0.075236723,WMT,WALMART,SHORT,2021,2,2021-02-01
13856,0.001623726487505,-0.054038256,PEP,PEPSICO,SHORT,2021,2,2021-02-01
47896,0.0015072626665736,0.1437786669,JPM,JP MORGAN,SHORT,2021,2,2021-02-01
22779,0.0012749858221946,0.0473291092,MSI,MOTOROLA,SHORT,2021,2,2021-02-01
22752,0.0010296406760525,-0.057739679,MRK,"MERCK & CO., INC",SHORT,2021,2,2021-02-01
48725,0.000786171860427,0.0479060374,UNP,UNION PACIFIC,SHORT,2021,2,2021-02-01
18163,0.0001995166628726,-0.036502674,PG,PROCTER GAMBLE,SHORT,2021,2,2021-02-01
27959,0.0001225588954799,-0.079202168,DUK,DUKE ENERGY,SHORT,2021,2,2021-02-01
18729,-0.0007131124721467,-0.035897475,CL,COLGATE,SHORT,2021,2,2021-02-01
21936,-0.0007696052535769,-0.067130916,PFE,PFIZER INC,SHORT,2021,2,2021-02-01
18542,-0.0012074309563094,0.1807044894,CAT,CATERPILLAR,SHORT,2021,2,2021-02-01
24643,-0.0012803173797175,0.1436127275,HWM,HOWMET,SHORT,2021,2,2021-02-01
89006,-0.0017598706820497,-0.041125521,MDLZ,MONDELEZ INTL,SHORT,2021,2,2021-02-01
90386,-0.0017663875715208,0.132511586,MOS,MOSAIC,SHORT,2021,2,2021-02-01
59176,-0.0025230990642774,0.1634267271,AXP,AMERICAN EXPRESS,SHORT,2021,2,2021-02-01
76226,-0.0043092302305295,0.329690665,VIAC,VIACOMCBS,SHORT,2021,2,2021-02-01
19502,-0.0043248533256082,-0.036865667,WBA,WALGREENS BOOTS,SHORT,2021,2,2021-02-01
27887,-0.0059970907118496,0.0143824108,BAX,BAXTER INTL,SHORT,2021,2,2021-02-01
66181,-0.0061485607066858,-0.046082307,HD,HOME DEPOT,SHORT,2021,2,2021-02-01
19561,-0.006642129149803,0.0917657539,BA,BOEING,SHORT,2021,2,2021-02-01
19393,-0.0069841501634338,-0.001627844,BMY,BRISTOLMYERS,SHORT,2021,2,2021-02-01
14008,-0.0075322417631811,-0.061094292,AMGN,AMGEN,SHORT,2021,2,2021-02-01
17830,-0.0079946327852915,0.0859432667,RTX,RAYTHEON TECH,SHORT,2021,2,2021-02-01
25785,-0.0082343934318651,0.1111111194,F,FORD MOTOR,SHORT,2021,2,2021-02-01
87447,-0.0083446694154371,0.0248387214,UPS,UPS,SHORT,2021,2,2021-02-01
14593,-0.009974224954754,-0.079531707,AAPL,APPLE,SHORT,2021,2,2021-02-01
15579,-0.0099751138205386,0.0397127271,TXN,TEXAS INSTRUMENT,SHORT,2021,2,2021-02-01
45751,-0.0106947318545522,0.0483122319,MMC,MARSH MCLENNAN,SHORT,2021,2,2021-02-01
86356,-0.0109052688339714,0.001592636,EBAY,EBAY,SHORT,2021,2,2021-02-01
90505,-0.0111188839569283,0.3017258942,LVS,LVSC,SHORT,2021,2,2021-02-01
22111,-0.0125217690158412,-0.022436082,JNJ,JOHNSON & JOHNSO,SHORT,2021,2,2021-02-01
12060,-0.0132300231344916,0.1741572618,GE,GE,SHORT,2021,2,2021-02-01
92655,-0.0133756692667671,-0.004076939,UNH,UNITEDHEALTH,SHORT,2021,2,2021-02-01
75186,-0.013493708493825,0.2010089308,SCHW,CHARLES SCHWAB,SHORT,2021,2,2021-02-01
90319,-0.0154346848105336,0.1064650938,GOOGL,ALPHABET,SHORT,2021,2,2021-02-01
44644,-0.0161521293497835,0.0539002493,ADP,ADP,SHORT,2021,2,2021-02-01
17005,-0.0179703693790649,-0.049127761,CVS,CVS HEALTH,SHORT,2021,2,2021-02-01
89179,-0.0188797925977925,0.0209104698,ANTM,ANTHEM,SHORT,2021,2,2021-02-01
20482,-0.0200203606467927,-0.030827718,ABT,ABBOTT,SHORT,2021,2,2021-02-01
77178,-0.021080956161495,-0.128551289,QCOM,QUALCOMM,SHORT,2021,2,2021-02-01
50876,-0.0227505492702504,-0.010722709,LLY,LILLY,SHORT,2021,2,2021-02-01
89525,-0.0231977406675556,0.0635465309,CMCSA,COMCAST,SHORT,2021,2,2021-02-01
59328,-0.0238115379221382,0.1011979952,INTC,INTEL,SHORT,2021,2,2021-02-01
10104,-0.0251967723505321,0.067516163,ORCL,ORACLE,SHORT,2021,2,2021-02-01
14702,-0.0299039887148352,0.2247621268,AMAT,APPLIED,SHORT,2021,2,2021-02-01
10107,-0.0400788993298348,0.0042248582,MSFT,MICROSOFT,SHORT,2021,2,2021-02-01
21371,0.0164709527523774,0.1885849983,CAH,CARDINAL HEALTH,LONG,2021,3,2021-03-01
34746,0.0154996665395264,0.0873451233,FITB,FIFTH THIRD,LONG,2021,3,2021-03-01
77606,0.0082216038618517,0.0834389254,KSS,KOHLS,LONG,2021,3,2021-03-01
23819,0.0081251423517461,-0.014887808,HAL,HALLIBURTON,LONG,2021,3,2021-03-01
66181,0.007583293244118,0.1879693568,HD,HOME DEPOT,LONG,2021,3,2021-03-01
66800,0.0071761180149085,0.0587030314,AIG,AIG,LONG,2021,3,2021-03-01
89258,0.0065746700658029,0.050507348,PRU,PRUDENTIAL FINL,LONG,2021,3,2021-03-01
22293,0.0060642393046453,0.1378137171,GLW,CORNING,LONG,2021,3,2021-03-01
34833,0.005857914302841,0.0007516057,OXY,OCCIDENTAL,LONG,2021,3,2021-03-01
66093,0.005308142342169,0.0853352845,T,AT&T,LONG,2021,3,2021-03-01
69032,0.0047938417974617,0.0102771027,MS,MORGAN STANLEY,LONG,2021,3,2021-03-01
90386,0.0035591268662508,0.0768707842,MOS,MOSAIC,LONG,2021,3,2021-03-01
12490,0.0032589287328022,0.120490998,IBM,IBM,LONG,2021,3,2021-03-01
79323,0.0028659878461592,0.0854596943,ALL,ALLSTATE,LONG,2021,3,2021-03-01
27887,0.0027393813824659,0.0855965242,BAX,BAXTER INTL,LONG,2021,3,2021-03-01
21776,0.0025234580428325,0.1430700421,EXC,EXELON,LONG,2021,3,2021-03-01
87055,0.0024064062222171,0.0648942962,COST,COSTCO WHOLESALE,LONG,2021,3,2021-03-01
19393,0.0021285468082815,0.0373389721,BMY,BRISTOLMYERS,LONG,2021,3,2021-03-01
89006,0.0014533310395528,0.1069412902,MDLZ,MONDELEZ INTL,LONG,2021,3,2021-03-01
22592,0.0012038111511121,0.1006511822,MMM,3M,LONG,2021,3,2021-03-01
12052,0.0011378372554009,0.1106624827,GD,GENERAL DYNAMICS,LONG,2021,3,2021-03-01
76076,0.0008371183277558,0.152440384,CSCO,CISCO SYSTEMS,LONG,2021,3,2021-03-01
55976,0.0008074996148787,0.049722936,WMT,WALMART,LONG,2021,3,2021-03-01
77178,0.0001933456473388,-0.021660959,QCOM,QUALCOMM,LONG,2021,3,2021-03-01
70519,-0.0001073889068532,0.1042805538,C,CITIGROUP INC,LONG,2021,3,2021-03-01
22779,-0.0001373806168447,0.0756781846,MSI,MOTOROLA,LONG,2021,3,2021-03-01
19502,-0.000312658075192,0.1454204321,WBA,WALGREENS BOOTS,LONG,2021,3,2021-03-01
87137,-0.0003860776271865,0.0283193793,DVN,DEVON ENERGY,LONG,2021,3,2021-03-01
13856,-0.0005612967917534,0.1028136387,PEP,PEPSICO,LONG,2021,3,2021-03-01
56573,-0.0009421713416334,0.1012959331,ITW,ILLINOIS TOOL,LONG,2021,3,2021-03-01
61399,-0.001252090056998,0.19048509,LOW,LOWE'S,LONG,2021,3,2021-03-01
11850,-0.0021771582777074,0.0268530976,XOM,EXXON MOBIL,LONG,2021,3,2021-03-01
89179,-0.002612041218425,0.1876381487,ANTM,ANTHEM,LONG,2021,3,2021-03-01
82800,-0.003459938258805,-0.048506927,SCCO,SOUTHERN COPPER,LONG,2021,3,2021-03-01
86868,-0.0036719747916257,0.0274508223,GS,GOLDMAN SACHS,LONG,2021,3,2021-03-01
49656,-0.004161078310643,0.1216793433,BK,BONY MELLON,LONG,2021,3,2021-03-01
57904,-0.0044821402841483,0.0686991215,AFL,AFLAC,LONG,2021,3,2021-03-01
17005,-0.0045138213390878,0.1042126268,CVS,CVS HEALTH,LONG,2021,3,2021-03-01
22111,-0.0048349638261365,0.0371702574,JNJ,JOHNSON & JOHNSO,LONG,2021,3,2021-03-01
17778,-0.0052620018588752,0.0579351597,BRK.A,BERKSHIRE,LONG,2021,3,2021-03-01
19561,-0.0057179200041848,0.2014527917,BA,BOEING,LONG,2021,3,2021-03-01
87447,-0.0058092694092729,0.0770449415,UPS,UPS,LONG,2021,3,2021-03-01
75186,-0.0059661655262125,0.0560596064,SCHW,CHARLES SCHWAB,LONG,2021,3,2021-03-01
24643,-0.0068308970029057,0.1430096179,HWM,HOWMET,LONG,2021,3,2021-03-01
13928,-0.0075630467218511,0.018458046,COP,CONOCOPHILLIPS,LONG,2021,3,2021-03-01
10145,-0.0075949334372515,0.0727452487,HON,HONEYWELL INTL,LONG,2021,3,2021-03-01
18411,-0.0076664762612284,0.0959097072,SO,SOUTHERN CO,LONG,2021,3,2021-03-01
59459,-0.0078054247612815,0.0395188592,TRV,TRAVELERS,LONG,2021,3,2021-03-01
52038,-0.008043108458368,-0.005525548,SYY,SYSCO,LONG,2021,3,2021-03-01
66157,-0.0081334456599443,0.1146000251,USB,US BANCORP,LONG,2021,3,2021-03-01
52038,-0.008043108458368,-0.005525548,SYY,SYSCO,SHORT,2021,3,2021-03-01
66157,-0.0081334456599443,0.1146000251,USB,US BANCORP,SHORT,2021,3,2021-03-01
14593,-0.0081850452562222,0.0073395958,AAPL,APPLE,SHORT,2021,3,2021-03-01
82775,-0.0087373858757085,0.3176169395,HIG,HARTFORD FIN SER,SHORT,2021,3,2021-03-01
17830,-0.0089791535325871,0.0733435079,RTX,RAYTHEON TECH,SHORT,2021,3,2021-03-01
22752,-0.0091657300649362,0.0705039054,MRK,"MERCK & CO., INC",SHORT,2021,3,2021-03-01
21936,-0.0093466220153498,0.0818153992,PFE,PFIZER INC,SHORT,2021,3,2021-03-01
38703,-0.0095962534370551,0.0801769868,WFC,WELLS FARGO,SHORT,2021,3,2021-03-01
18542,-0.0097183410497303,0.0740688816,CAT,CATERPILLAR,SHORT,2021,3,2021-03-01
71563,-0.0097209755120544,0.0238764156,TFC,TRUIST FINANCIAL,SHORT,2021,3,2021-03-01
18163,-0.0097371561909726,0.0963328257,PG,PROCTER GAMBLE,SHORT,2021,3,2021-03-01
11308,-0.0097725710952434,0.0845069885,KO,COCA-COLA,SHORT,2021,3,2021-03-01
59176,-0.0100414509343929,0.0488689058,AXP,AMERICAN EXPRESS,SHORT,2021,3,2021-03-01
64936,-0.0107348877348727,0.1210480034,D,DOMINION US,SHORT,2021,3,2021-03-01
86356,-0.010826275963657,0.0854307637,EBAY,EBAY,SHORT,2021,3,2021-03-01
49154,-0.0108362754835485,0.0797536224,TGT,TARGET,SHORT,2021,3,2021-03-01
14541,-0.0110587265369158,0.0479000099,CVX,CHEVRON,SHORT,2021,3,2021-03-01
21178,-0.0110850912285398,0.1188493595,LMT,LOCKHEED,SHORT,2021,3,2021-03-01
48725,-0.0113734216344357,0.0701592341,UNP,UNION PACIFIC,SHORT,2021,3,2021-03-01
18729,-0.0114403728122166,0.0482713431,CL,COLGATE,SHORT,2021,3,2021-03-01
76226,-0.0115962247998455,-0.296945274,VIAC,VIACOMCBS,SHORT,2021,3,2021-03-01
25785,-0.0116012657379635,0.0470085628,F,FORD MOTOR,SHORT,2021,3,2021-03-01
27959,-0.0117352856438827,0.1278187037,DUK,DUKE ENERGY,SHORT,2021,3,2021-03-01
65875,-0.0122885534252565,0.0515371114,VZ,VERIZON,SHORT,2021,3,2021-03-01
17750,-0.0127597580938826,0.0924179927,KMB,KIMBERLY CLARK,SHORT,2021,3,2021-03-01
77605,-0.0151248402198259,-0.003352173,BSX,BOSTON,SHORT,2021,3,2021-03-01
87842,-0.0152259378541591,0.0553819872,MET,METLIFE,SHORT,2021,3,2021-03-01
59408,-0.0152261226602614,0.119850181,BAC,BOFAML,SHORT,2021,3,2021-03-01
92655,-0.0155751410800906,0.1237132177,UNH,UNITEDHEALTH,SHORT,2021,3,2021-03-01
22103,-0.0156203489197275,0.0502910316,EMR,EMERSON ELECTRIC,SHORT,2021,3,2021-03-01
45751,-0.0158009414563578,0.0571081564,MMC,MARSH MCLENNAN,SHORT,2021,3,2021-03-01
47896,-0.0160026794222996,0.0343819894,JPM,JP MORGAN,SHORT,2021,3,2021-03-01
89525,-0.0166185703351335,0.0263656937,CMCSA,COMCAST,SHORT,2021,3,2021-03-01
90505,-0.0168988164778174,-0.029392974,LVS,LVSC,SHORT,2021,3,2021-03-01
43449,-0.0183705161709788,0.0873192996,MCD,MCDONALD'S CORP,SHORT,2021,3,2021-03-01
44644,-0.0184771907063782,0.0883806273,ADP,ADP,SHORT,2021,3,2021-03-01
60628,-0.0191784037734871,0.1186247915,FDX,FEDEX,SHORT,2021,3,2021-03-01
14008,-0.0193981144529887,0.106215544,AMGN,AMGEN,SHORT,2021,3,2021-03-01
27828,-0.0217488563410056,0.1026510447,HPQ,HP,SHORT,2021,3,2021-03-01
10104,-0.0229312349048625,0.0877382681,ORCL,ORACLE,SHORT,2021,3,2021-03-01
13901,-0.0260007163605754,0.1931193024,MO,ALTRIA GROUP,SHORT,2021,3,2021-03-01
20482,-0.0261019668633602,0.000500898,ABT,ABBOTT,SHORT,2021,3,2021-03-01
12060,-0.0266343414452669,0.0478469022,GE,GE,SHORT,2021,3,2021-03-01
90319,-0.0282043306102764,0.0200849622,GOOGL,ALPHABET,SHORT,2021,3,2021-03-01
59328,-0.0286755453197157,0.0529779755,INTC,INTEL,SHORT,2021,3,2021-03-01
15579,-0.0295869289217307,0.0970569476,TXN,TEXAS INSTRUMENT,SHORT,2021,3,2021-03-01
50876,-0.0298993330415872,-0.088193625,LLY,LILLY,SHORT,2021,3,2021-03-01
14702,-0.030451297238314,0.1303833127,AMAT,APPLIED,SHORT,2021,3,2021-03-01
26403,-0.031436532308873,-0.023910226,DIS,WALT DISNEY,SHORT,2021,3,2021-03-01
10107,-0.0326437716846702,0.0145881716,MSFT,MICROSOFT,SHORT,2021,3,2021-03-01
25785,0.0265267487341868,-0.057959188,F,FORD MOTOR,LONG,2021,4,2021-04-01
21371,0.0237702228179274,-0.006748969,CAH,CARDINAL HEALTH,LONG,2021,4,2021-04-01
52038,0.022061428981203,0.0760732219,SYY,SYSCO,LONG,2021,4,2021-04-01
34746,0.0204062861277758,0.0825100169,FITB,FIFTH THIRD,LONG,2021,4,2021-04-01
89258,0.0198732922669012,0.1016465649,PRU,PRUDENTIAL FINL,LONG,2021,4,2021-04-01
22103,0.0174497538561419,0.0029926472,EMR,EMERSON ELECTRIC,LONG,2021,4,2021-04-01
87055,0.0169187989017259,0.0578755811,COST,COSTCO WHOLESALE,LONG,2021,4,2021-04-01
79323,0.0157538219236326,0.1035683304,ALL,ALLSTATE,LONG,2021,4,2021-04-01
12490,0.0153932502513771,0.0646856576,IBM,IBM,LONG,2021,4,2021-04-01
17830,0.0150573230448963,0.0772615671,RTX,RAYTHEON TECH,LONG,2021,4,2021-04-01
70519,0.0136272283605566,-0.013745734,C,CITIGROUP INC,LONG,2021,4,2021-04-01
17750,0.0131412210806326,-0.041208167,KMB,KIMBERLY CLARK,LONG,2021,4,2021-04-01
56573,0.0129337967109242,0.0403575413,ITW,ILLINOIS TOOL,LONG,2021,4,2021-04-01
66093,0.0111805716378057,0.0548397526,T,AT&T,LONG,2021,4,2021-04-01
19393,0.0110779940902803,-0.011246679,BMY,BRISTOLMYERS,LONG,2021,4,2021-04-01
66157,0.0110503481825558,0.0730427951,USB,US BANCORP,LONG,2021,4,2021-04-01
22293,0.0108805355439423,0.0160882734,GLW,CORNING,LONG,2021,4,2021-04-01
59459,0.0106883478718708,0.0283245333,TRV,TRAVELERS,LONG,2021,4,2021-04-01
22592,0.0105579562076832,0.0231472235,MMM,3M,LONG,2021,4,2021-04-01
77606,0.0104964265849306,-0.015936935,KSS,KOHLS,LONG,2021,4,2021-04-01
21936,0.0104422353113789,0.0667955279,PFE,PFIZER INC,LONG,2021,4,2021-04-01
21776,0.0094828593069128,0.0274347719,EXC,EXELON,LONG,2021,4,2021-04-01
59176,0.0090610784574145,0.0842053443,AXP,AMERICAN EXPRESS,LONG,2021,4,2021-04-01
18729,0.0089070991984323,0.0294303577,CL,COLGATE,LONG,2021,4,2021-04-01
57904,0.0085582656237686,0.0498241335,AFL,AFLAC,LONG,2021,4,2021-04-01
77605,0.0075728385692976,0.1280723661,BSX,BOSTON,LONG,2021,4,2021-04-01
23819,0.0073179612516993,-0.088536799,HAL,HALLIBURTON,LONG,2021,4,2021-04-01
17005,0.0072013008523861,0.0221985653,CVS,CVS HEALTH,LONG,2021,4,2021-04-01
55976,0.0070124129707544,0.0300375596,WMT,WALMART,LONG,2021,4,2021-04-01
19561,0.0062596781744168,-0.080127209,BA,BOEING,LONG,2021,4,2021-04-01
13901,0.00614992634865,-0.066653632,MO,ALTRIA GROUP,LONG,2021,4,2021-04-01
87137,0.0057839685787709,0.0700228289,DVN,DEVON ENERGY,LONG,2021,4,2021-04-01
64936,0.005509843257029,0.0518694371,D,DOMINION US,LONG,2021,4,2021-04-01
65875,0.0055033920664655,0.0046001612,VZ,VERIZON,LONG,2021,4,2021-04-01
50876,0.0054928446491041,-0.021678636,LLY,LILLY,LONG,2021,4,2021-04-01
45751,0.0053687034010537,0.1179391891,MMC,MARSH MCLENNAN,LONG,2021,4,2021-04-01
27959,0.0049224951009032,0.0430954508,DUK,DUKE ENERGY,LONG,2021,4,2021-04-01
71563,0.0047060329357495,0.0169753376,TFC,TRUIST FINANCIAL,LONG,2021,4,2021-04-01
61399,0.0045149021539891,0.0350720771,LOW,LOWE'S,LONG,2021,4,2021-04-01
75186,0.004488146168967,0.0800859332,SCHW,CHARLES SCHWAB,LONG,2021,4,2021-04-01
66800,0.0042104777638264,0.0484743938,AIG,AIG,LONG,2021,4,2021-04-01
86356,0.0036780280599997,-0.08899413,EBAY,EBAY,LONG,2021,4,2021-04-01
11308,0.0035085006000364,0.0240941085,KO,COCA-COLA,LONG,2021,4,2021-04-01
27828,0.003367381651883,0.0743307248,HPQ,HP,LONG,2021,4,2021-04-01
60628,0.0032976006561633,0.0220743157,FDX,FEDEX,LONG,2021,4,2021-04-01
10145,0.0030586573360896,0.0275025833,HON,HONEYWELL INTL,LONG,2021,4,2021-04-01
22779,0.0025049034291259,0.0013294336,MSI,MOTOROLA,LONG,2021,4,2021-04-01
90386,0.0022408465516638,0.1129389331,MOS,MOSAIC,LONG,2021,4,2021-04-01
47896,0.001836084230192,0.0162911508,JPM,JP MORGAN,LONG,2021,4,2021-04-01
10104,0.0016687064930204,0.0846516043,ORCL,ORACLE,LONG,2021,4,2021-04-01
47896,0.001836084230192,0.0162911508,JPM,JP MORGAN,SHORT,2021,4,2021-04-01
10104,0.0016687064930204,0.0846516043,ORCL,ORACLE,SHORT,2021,4,2021-04-01
14008,0.0014595234526216,-0.036855426,AMGN,AMGEN,SHORT,2021,4,2021-04-01
38703,0.0014123767184056,0.1530586034,WFC,WELLS FARGO,SHORT,2021,4,2021-04-01
89006,0.0010162396216627,0.0389544293,MDLZ,MONDELEZ INTL,SHORT,2021,4,2021-04-01
14593,0.0009165754502418,0.0762178078,AAPL,APPLE,SHORT,2021,4,2021-04-01
19502,0.0007912553309981,-0.032786939,WBA,WALGREENS BOOTS,SHORT,2021,4,2021-04-01
18411,0.0007718599707729,0.0645109117,SO,SOUTHERN CO,SHORT,2021,4,2021-04-01
49154,0.0006491048457779,0.0463976711,TGT,TARGET,SHORT,2021,4,2021-04-01
13856,0.000548062083969,0.0191587619,PEP,PEPSICO,SHORT,2021,4,2021-04-01
18163,0.0005283420819205,-0.008419069,PG,PROCTER GAMBLE,SHORT,2021,4,2021-04-01
76076,0.0004558640844434,-0.008315591,CSCO,CISCO SYSTEMS,SHORT,2021,4,2021-04-01
77178,0.0001347933831588,0.0468361638,QCOM,QUALCOMM,SHORT,2021,4,2021-04-01
20482,-1.8850835885320105e-07,0.005757723,ABT,ABBOTT,SHORT,2021,4,2021-04-01
11850,-7.898322040554486e-05,0.0252552349,XOM,EXXON MOBIL,SHORT,2021,4,2021-04-01
87842,-0.0001623915612566,0.0467182137,MET,METLIFE,SHORT,2021,4,2021-04-01
27887,-0.0009689113379599,0.0160067137,BAX,BAXTER INTL,SHORT,2021,4,2021-04-01
21178,-0.0010363042227387,0.029932335,LMT,LOCKHEED,SHORT,2021,4,2021-04-01
76226,-0.0013788100090338,-0.09046559,VIAC,VIACOMCBS,SHORT,2021,4,2021-04-01
48725,-0.0018401701273567,0.0076221256,UNP,UNION PACIFIC,SHORT,2021,4,2021-04-01
13928,-0.0019209052865904,-0.034547891,COP,CONOCOPHILLIPS,SHORT,2021,4,2021-04-01
15579,-0.0020774611704352,-0.039473046,TXN,TEXAS INSTRUMENT,SHORT,2021,4,2021-04-01
82800,-0.0022273319268776,0.0226904508,SCCO,SOUTHERN COPPER,SHORT,2021,4,2021-04-01
59408,-0.0023090088503216,0.0475575142,BAC,BOFAML,SHORT,2021,4,2021-04-01
34833,-0.0024959009927537,-0.047332838,OXY,OCCIDENTAL,SHORT,2021,4,2021-04-01
12052,-0.0027451938078716,0.0543071069,GD,GENERAL DYNAMICS,SHORT,2021,4,2021-04-01
22752,-0.0032799060046652,-0.033597048,MRK,"MERCK & CO., INC",SHORT,2021,4,2021-04-01
17778,-0.0032886237476675,0.0694785118,BRK.A,BERKSHIRE,SHORT,2021,4,2021-04-01
49656,-0.003379391296502,0.0613237508,BK,BONY MELLON,SHORT,2021,4,2021-04-01
86868,-0.0035949197808734,0.0655963644,GS,GOLDMAN SACHS,SHORT,2021,4,2021-04-01
44644,-0.0040256930587818,-0.007852686,ADP,ADP,SHORT,2021,4,2021-04-01
24643,-0.0040477678356031,-0.005291067,HWM,HOWMET,SHORT,2021,4,2021-04-01
82775,-0.0049393362873882,-0.012427038,HIG,HARTFORD FIN SER,SHORT,2021,4,2021-04-01
89179,-0.0050936939722044,0.0569438674,ANTM,ANTHEM,SHORT,2021,4,2021-04-01
92655,-0.0053804639605485,0.0718412697,UNH,UNITEDHEALTH,SHORT,2021,4,2021-04-01
22111,-0.0066278106682314,-0.009857075,JNJ,JOHNSON & JOHNSO,SHORT,2021,4,2021-04-01
90319,-0.0075099389312192,0.1410798281,GOOGL,ALPHABET,SHORT,2021,4,2021-04-01
12060,-0.0077994175982979,-0.000761632,GE,GE,SHORT,2021,4,2021-04-01
10107,-0.0078929624391432,0.0696016774,MSFT,MICROSOFT,SHORT,2021,4,2021-04-01
89525,-0.0079674594988585,0.0423212126,CMCSA,COMCAST,SHORT,2021,4,2021-04-01
