permno,predicted_eps,eps_actual,stock_exret,stock_ticker,comp_name,position_type,year,month,date
89258,5.883044694525147,3.22,-0.201185453,PRU,PRUDENTIAL FINL,SHORT,2019,8,2019-08-01
12060,-1.0880517153619778,1.2,-0.212126302,GE,GE,SHORT,2019,8,2019-08-01
17750,-4.319105853175557,1.84,0.0386506962,KMB,KIMBERLY CLARK,SHORT,2019,8,2019-08-01
24643,-6.228606143222045,0.58,0.0311475704,ARNC,ARCONIC,SHORT,2019,8,2019-08-01
71563,-6.762966644553234,0.95,-0.068163115,BBT,BB AND T,SHORT,2019,8,2019-08-01
76076,-8.690904003594682,0.84,-0.156654152,CSCO,CISCO SYSTEMS,SHORT,2019,8,2019-08-01
89006,-12.5121344199651,0.64,0.0307424861,MDLZ,MONDELEZ INTL,SHORT,2019,8,2019-08-01
22103,-15.45019467334406,1.16,-0.075582693,EMR,EMERSON ELECTRIC,SHORT,2019,8,2019-08-01
17005,-16.307844852166816,1.84,0.0887883874,CVS,CVS HEALTH,SHORT,2019,8,2019-08-01
52038,-20.184404401522464,0.98,0.0824017796,SYY,SYSCO,SHORT,2019,8,2019-08-01
68144,-22.690773536693467,1.34,-0.069618019,STI,SUNTRUST BANKS,SHORT,2019,8,2019-08-01
11308,-23.53021478722698,0.56,0.0441913689,KO,COCA-COLA,SHORT,2019,8,2019-08-01
61399,-28.692710281206157,2.15,0.1049088287,LOW,LOWES,SHORT,2019,8,2019-08-01
14702,-28.985545639819986,0.8,-0.024690916,AMAT,APPLIED,SHORT,2019,8,2019-08-01
77605,-29.62722130423922,0.39,0.0047589369,BSX,BOSTON,SHORT,2019,8,2019-08-01
34833,-33.34949000875628,0.11,-0.155026811,OXY,OCCIDENTAL,SHORT,2019,8,2019-08-01
50876,-36.27174161277995,1.48,0.0412178459,LLY,LILLY,SHORT,2019,8,2019-08-01
10104,-38.13836449559071,0.81,-0.076910796,ORCL,ORACLE,SHORT,2019,8,2019-08-01
21371,-39.79184732369732,1.27,-0.058455422,CAH,CARDINAL HEALTH,SHORT,2019,8,2019-08-01
49656,-42.22358178692422,1.07,-0.105180497,BK,BONY MELLON,SHORT,2019,8,2019-08-01
69032,-43.79025268188336,1.27,-0.070495862,MS,MORGAN STANLEY,SHORT,2019,8,2019-08-01
21936,-53.72767732823689,0.75,-0.077037717,PFE,PFIZER INC,SHORT,2019,8,2019-08-01
19502,-60.59163043851533,1.43,-0.05376559,WBA,WALGREENS BOOTS,SHORT,2019,8,2019-08-01
49154,-61.073590400560015,1.82,0.2449277612,TGT,TARGET,SHORT,2019,8,2019-08-01
75186,-61.166083052118765,0.74,-0.112196962,SCHW,CHARLES SCHWAB,SHORT,2019,8,2019-08-01
77606,-65.25217198489909,1.55,-0.12413996,KSS,KOHLS,SHORT,2019,8,2019-08-01
34746,-68.48552105402442,0.75,-0.110727641,FITB,FIFTH THIRD,SHORT,2019,8,2019-08-01
27828,-74.15973539611932,0.58,-0.132303419,HPQ,HP,SHORT,2019,8,2019-08-01
22293,-74.57163996940324,0.44,-0.089404869,GLW,CORNING,SHORT,2019,8,2019-08-01
82800,-81.47318388979213,0.4,-0.107495512,SCCO,SOUTHERN COPPER,SHORT,2019,8,2019-08-01
86356,-88.29502487445893,0.67,-0.020051026,EBAY,EBAY,SHORT,2019,8,2019-08-01
13901,-93.37066706425782,1.19,-0.072345654,MO,ALTRIA GROUP,SHORT,2019,8,2019-08-01
19393,-96.8129297419366,1.17,0.0808138671,BMY,BRISTOLMYERS,SHORT,2019,8,2019-08-01
23819,-102.77683805340352,0.34,-0.182469564,HAL,HALLIBURTON,SHORT,2019,8,2019-08-01
90505,-110.23608359757009,0.75,-0.08383027,LVS,LAS VEGAS SANDS,SHORT,2019,8,2019-08-01
25785,-172.15825777770644,0.34,-0.039375412,F,FORD MOTOR,SHORT,2019,8,2019-08-01
77178,-239.02695369772985,0.78,0.0614124733,QCOM,QUALCOMM,SHORT,2019,8,2019-08-01
17778,821.3272126200844,4699.29,0.0270836546,BRK.A,BERKSHIRE,LONG,2019,9,2019-09-01
90319,365.8465424403611,0.5385,0.0239112253,GOOGL,ALPHABET,LONG,2019,9,2019-09-01
19561,279.8454668348484,1.45,0.0431888892,BA,BOEING,LONG,2019,9,2019-09-01
14541,266.0822991014769,1.55,0.0056753417,CVX,CHEVRON,LONG,2019,9,2019-09-01
89179,260.8987420927733,4.87,-0.080646678,ANTM,ANTHEM,LONG,2019,9,2019-09-01
14593,257.1249148430736,0.7575,0.0711615539,AAPL,APPLE,LONG,2019,9,2019-09-01
47896,252.62275019430857,2.68,0.0694725446,JPM,JP MORGAN,LONG,2019,9,2019-09-01
86868,238.1446363954264,4.79,0.0144816532,GS,GOLDMAN SACHS,LONG,2019,9,2019-09-01
59459,225.5481233980996,1.43,0.0155516311,TRV,TRAVELERS,LONG,2019,9,2019-09-01
21178,220.42133859611727,5.66,0.0136903866,LMT,LOCKHEED,LONG,2019,9,2019-09-01
92655,218.90027438756573,3.88,-0.068466633,UNH,UNITEDHEALTH,LONG,2019,9,2019-09-01
11850,217.87315095461548,0.75,0.0293039295,XOM,EXXON MOBIL,LONG,2019,9,2019-09-01
10107,210.8407984373688,1.38,0.0066868576,MSFT,MICROSOFT,LONG,2019,9,2019-09-01
79323,206.5219906187102,2.84,0.0596317879,ALL,ALLSTATE,LONG,2019,9,2019-09-01
87055,195.0886783378839,2.69,-0.024360809,COST,COSTCO WHOLESALE,LONG,2019,9,2019-09-01
60628,190.6818513374133,2.51,-0.079916089,FDX,FEDEX,LONG,2019,9,2019-09-01
22111,183.36078936812055,2.12,0.0061464344,JNJ,JOHNSON & JOHNSO,LONG,2019,9,2019-09-01
14008,180.637638492606,3.66,-0.074228346,AMGN,AMGEN,LONG,2019,9,2019-09-01
12052,167.7636567538604,3.14,-0.046448968,GD,GENERAL DYNAMICS,LONG,2019,9,2019-09-01
13856,164.8909177608129,1.56,0.0078907075,PEP,PEPSICO,LONG,2019,9,2019-09-01
18163,149.19587599141803,1.37,0.0327171243,PG,PROCTER GAMBLE,LONG,2019,9,2019-09-01
26403,146.83364432162642,1.07,-0.052360888,DIS,WALT DISNEY,LONG,2019,9,2019-09-01
55976,137.09892989107487,1.16,0.0368836864,WMT,WALMART,LONG,2019,9,2019-09-01
18729,129.64931576072385,0.71,-0.010431145,CL,COLGATE,LONG,2019,9,2019-09-01
10145,125.33536501536994,2.08,0.0260216619,HON,HONEYWELL INTL,LONG,2019,9,2019-09-01
59176,122.54191700074752,2.08,-0.019163163,AXP,AMERICAN EXPRESS,LONG,2019,9,2019-09-01
15579,119.74725058560034,1.49,0.0425636812,TXN,TEXAS INSTRUMENT,LONG,2019,9,2019-09-01
82775,119.00873164721536,1.5,0.038179443,HIG,HARTFORD FIN SER,LONG,2019,9,2019-09-01
17830,116.34094325501678,2.21,0.0464186601,UTX,UTC,LONG,2019,9,2019-09-01
66181,104.33173620989568,2.53,0.0222007043,HD,HOME DEPOT,LONG,2019,9,2019-09-01
56573,103.9351212275306,2.04,0.0495813235,ITW,ILLINOIS TOOL,LONG,2019,9,2019-09-01
44644,100.729836800998,1.34,-0.046724624,ADP,ADP,LONG,2019,9,2019-09-01
90386,97.63485312873928,0.2,0.115655177,MOS,MOSAIC CO,LONG,2019,9,2019-09-01
22779,95.2761351811876,2.04,-0.056689169,MSI,MOTOROLA,LONG,2019,9,2019-09-01
27959,93.53256584315034,1.79,0.0318424708,DUK,DUKE ENERGY,LONG,2019,9,2019-09-01
43449,86.4281692312579,2.11,-0.016756161,MCD,MCDONALD'S CORP,LONG,2019,9,2019-09-01
66800,77.67238375020204,0.56,0.0746796287,AIG,AIG,LONG,2019,9,2019-09-01
12490,73.12724811851913,2.68,0.0711727671,IBM,IBM,LONG,2019,9,2019-09-01
22592,66.98611810128074,2.58,0.0147718067,MMM,3M,LONG,2019,9,2019-09-01
59408,66.46377824696532,0.56,0.0650847635,BAC,BOFAML,LONG,2019,9,2019-09-01
65875,65.02310932013194,1.25,0.0360266983,VZ,VERIZON,LONG,2019,9,2019-09-01
59328,63.37376534752644,1.42,0.0851014785,INTC,INTEL,LONG,2019,9,2019-09-01
57904,62.77430735682251,1.16,0.0408464602,AFL,AFLAC,LONG,2019,9,2019-09-01
48725,62.63574202755573,2.22,-0.001676581,UNP,UNION PACIFIC,LONG,2019,9,2019-09-01
45751,60.67539669245644,0.77,-0.000198201,MMC,MARSH MCLENNAN,LONG,2019,9,2019-09-01
38703,57.05294650215877,1.07,0.081300684,WFC,WELLS FARGO,LONG,2019,9,2019-09-01
66093,55.62774039752835,0.94,0.0713707886,T,AT&T,LONG,2019,9,2019-09-01
18542,55.50128182622523,2.66,0.0596285506,CAT,CATERPILLAR,LONG,2019,9,2019-09-01
22752,54.55613420805013,1.51,-0.021922595,MRK,"MERCK & CO., INC",LONG,2019,9,2019-09-01
20482,53.59764099594077,0.84,-0.021138977,ABT,ABBOTT,LONG,2019,9,2019-09-01
20482,53.59764099594077,0.84,-0.021138977,ABT,ABBOTT,SHORT,2019,9,2019-09-01
89525,52.616860235652986,0.79,0.0167269658,CMCSA,COMCAST,SHORT,2019,9,2019-09-01
87137,51.90584406002083,0.29,0.0964264504,DVN,DEVON ENERGY,SHORT,2019,9,2019-09-01
13928,47.41857355342045,0.82,0.0901892564,COP,CONOCOPHILLIPS,SHORT,2019,9,2019-09-01
66157,38.50679160482877,1.15,0.0564653545,USB,US BANCORP,SHORT,2019,9,2019-09-01
27887,32.365076890087884,0.74,-0.007257598,BAX,BAXTER INTL,SHORT,2019,9,2019-09-01
87447,30.8339702970484,2.07,0.007975796,UPS,UPS,SHORT,2019,9,2019-09-01
21776,22.950087076775347,0.92,0.0204175848,EXC,EXELON,SHORT,2019,9,2019-09-01
64936,21.563120299825066,1.18,0.0539452515,D,DOMINION US,SHORT,2019,9,2019-09-01
18411,18.42571230741073,1.34,0.0584472052,SO,SOUTHERN CO,SHORT,2019,9,2019-09-01
76226,13.252445540388848,0.95,-0.037701152,CBS,CBS,SHORT,2019,9,2019-09-01
17750,9.11239364535372,1.84,0.0121607573,KMB,KIMBERLY CLARK,SHORT,2019,9,2019-09-01
50876,-0.133170789886396,1.48,-0.011891169,LLY,LILLY,SHORT,2019,9,2019-09-01
11308,-6.16154306219072,0.56,-0.005433762,KO,COCA-COLA,SHORT,2019,9,2019-09-01
87842,-7.851947960871136,1.27,0.0627598322,MET,METLIFE,SHORT,2019,9,2019-09-01
89006,-8.966263354909959,0.64,0.0051720838,MDLZ,MONDELEZ INTL,SHORT,2019,9,2019-09-01
34833,-11.947646033936174,0.11,0.0391384035,OXY,OCCIDENTAL,SHORT,2019,9,2019-09-01
17005,-13.183418400269275,1.84,0.0334922119,CVS,CVS HEALTH,SHORT,2019,9,2019-09-01
24643,-15.547240618468916,0.58,0.0043919447,ARNC,ARCONIC,SHORT,2019,9,2019-09-01
71563,-18.955460682285636,0.95,0.1182419143,BBT,BB AND T,SHORT,2019,9,2019-09-01
52038,-19.647609379279498,0.98,0.0664093278,SYY,SYSCO,SHORT,2019,9,2019-09-01
70519,-20.06878384800673,1.99,0.0717043287,C,CITIGROUP INC,SHORT,2019,9,2019-09-01
77605,-22.053527325253725,0.39,-0.049541655,BSX,BOSTON,SHORT,2019,9,2019-09-01
22103,-23.940599404563947,1.16,0.1202003441,EMR,EMERSON ELECTRIC,SHORT,2019,9,2019-09-01
68144,-26.72629252626002,1.34,0.1167173914,STI,SUNTRUST BANKS,SHORT,2019,9,2019-09-01
14702,-30.11678086634185,0.8,0.0373503759,AMAT,APPLIED,SHORT,2019,9,2019-09-01
10104,-42.22881512441212,0.9,0.0552495054,ORCL,ORACLE,SHORT,2019,9,2019-09-01
12060,-47.750314946327535,1.2,0.0830484337,GE,GE,SHORT,2019,9,2019-09-01
69032,-49.65340460890548,1.27,0.0266405015,MS,MORGAN STANLEY,SHORT,2019,9,2019-09-01
49154,-49.745945616819,1.36,-0.003014474,TGT,TARGET,SHORT,2019,9,2019-09-01
21371,-55.383752109661394,1.27,0.1034886024,CAH,CARDINAL HEALTH,SHORT,2019,9,2019-09-01
49656,-58.7376430730988,1.07,0.073092953,BK,BONY MELLON,SHORT,2019,9,2019-09-01
76076,-62.23853657514496,0.84,0.0537436537,CSCO,CISCO SYSTEMS,SHORT,2019,9,2019-09-01
19502,-66.04856609209278,1.43,0.0786845244,WBA,WALGREENS BOOTS,SHORT,2019,9,2019-09-01
89258,-69.63828830997258,3.22,0.1213115162,PRU,PRUDENTIAL FINL,SHORT,2019,9,2019-09-01
61399,-73.53496002758374,1.41,-0.021764332,LOW,LOWES,SHORT,2019,9,2019-09-01
22293,-78.82644576648822,0.44,0.0222574535,GLW,CORNING,SHORT,2019,9,2019-09-01
21936,-80.87760337835061,0.75,0.0088892008,PFE,PFIZER INC,SHORT,2019,9,2019-09-01
19393,-82.2349188739119,1.17,0.0531198948,BMY,BRISTOLMYERS,SHORT,2019,9,2019-09-01
75186,-82.74761388887376,0.74,0.0912232927,SCHW,CHARLES SCHWAB,SHORT,2019,9,2019-09-01
34746,-83.23185401085803,0.75,0.0424343429,FITB,FIFTH THIRD,SHORT,2019,9,2019-09-01
86356,-90.73606348464553,0.67,-0.034314304,EBAY,EBAY,SHORT,2019,9,2019-09-01
82800,-92.42714206618804,0.4,0.0782633132,SCCO,SOUTHERN COPPER,SHORT,2019,9,2019-09-01
27828,-100.2045982253673,0.6,0.0414038903,HPQ,HP,SHORT,2019,9,2019-09-01
13901,-108.77126050240278,1.19,-0.047524738,MO,ALTRIA GROUP,SHORT,2019,9,2019-09-01
23819,-112.59685855775204,0.34,0.0082849383,HAL,HALLIBURTON,SHORT,2019,9,2019-09-01
90505,-121.6901939252102,0.75,0.0533648997,LVS,LAS VEGAS SANDS,SHORT,2019,9,2019-09-01
77606,-128.56166883930007,0.74,0.0631598315,KSS,KOHLS,SHORT,2019,9,2019-09-01
25785,-169.45710181049455,0.34,-0.002890538,F,FORD MOTOR,SHORT,2019,9,2019-09-01
77178,-227.66399369475843,0.78,-0.012986806,QCOM,QUALCOMM,SHORT,2019,9,2019-09-01
17778,824.285432672406,4699.29,0.0211911174,BRK.A,BERKSHIRE,LONG,2019,10,2019-10-01
90319,368.3831501308768,0.5385,0.0292400616,GOOGL,ALPHABET,LONG,2019,10,2019-10-01
47896,300.19861915210504,2.57,0.0674797493,JPM,JP MORGAN,LONG,2019,10,2019-10-01
14593,274.76208100918353,0.7575,0.1090844395,AAPL,APPLE,LONG,2019,10,2019-10-01
19561,261.1684235072441,1.45,-0.108204978,BA,BOEING,LONG,2019,10,2019-10-01
86868,238.46630541153988,4.69,0.028077216,GS,GOLDMAN SACHS,LONG,2019,10,2019-10-01
79323,229.74624136239552,2.84,-0.022395014,ALL,ALLSTATE,LONG,2019,10,2019-10-01
59459,226.02896523879005,1.43,-0.120168867,TRV,TRAVELERS,LONG,2019,10,2019-10-01
89179,219.09462395621628,4.87,0.1190996217,ANTM,ANTHEM,LONG,2019,10,2019-10-01
21178,211.39812067296597,5.66,-0.035902428,LMT,LOCKHEED,LONG,2019,10,2019-10-01
10107,210.7996860626561,1.38,0.0296162582,MSFT,MICROSOFT,LONG,2019,10,2019-10-01
22111,194.54678256920988,1.88,0.0189595009,JNJ,JOHNSON & JOHNSO,LONG,2019,10,2019-10-01
92655,190.16563491042805,3.9,0.1612013402,UNH,UNITEDHEALTH,LONG,2019,10,2019-10-01
87055,175.9884806887547,1.73,0.0318941521,COST,COSTCO WHOLESALE,LONG,2019,10,2019-10-01
13856,167.75859535222415,1.45,-0.001089482,PEP,PEPSICO,LONG,2019,10,2019-10-01
14008,167.22736991982933,3.66,0.100410265,AMGN,AMGEN,LONG,2019,10,2019-10-01
11850,159.23895300154078,0.75,-0.044653403,XOM,EXXON MOBIL,LONG,2019,10,2019-10-01
18163,157.54996246372548,1.37,0.0054421682,PG,PROCTER GAMBLE,LONG,2019,10,2019-10-01
14541,154.91011982549608,1.55,-0.022341982,CVX,CHEVRON,LONG,2019,10,2019-10-01
55976,150.20146861278275,1.16,-0.013564932,WMT,WALMART,LONG,2019,10,2019-10-01
12052,147.89613098023585,3.14,-0.028470206,GD,GENERAL DYNAMICS,LONG,2019,10,2019-10-01
10145,141.51715009890225,2.06,0.0192628774,HON,HONEYWELL INTL,LONG,2019,10,2019-10-01
15579,135.13808816594118,1.49,-0.081683624,TXN,TEXAS INSTRUMENT,LONG,2019,10,2019-10-01
18729,122.2736531693919,0.71,-0.062544136,CL,COLGATE,LONG,2019,10,2019-10-01
82775,121.995746378076,1.5,-0.059841192,HIG,HARTFORD FIN SER,LONG,2019,10,2019-10-01
17830,116.0444257255154,2.21,0.0501140143,UTX,UTC,LONG,2019,10,2019-10-01
26403,114.9648293663083,1.07,-0.004669438,DIS,WALT DISNEY,LONG,2019,10,2019-10-01
56573,107.319249198219,2.04,0.0756573054,ITW,ILLINOIS TOOL,LONG,2019,10,2019-10-01
59176,106.97554065303294,2.08,-0.006419073,AXP,AMERICAN EXPRESS,LONG,2019,10,2019-10-01
66181,103.4278645386576,2.53,0.009433521,HD,HOME DEPOT,LONG,2019,10,2019-10-01
27959,97.1120159921928,1.79,-0.018290992,DUK,DUKE ENERGY,LONG,2019,10,2019-10-01
60628,94.69005860526045,2.51,0.0471050638,FDX,FEDEX,LONG,2019,10,2019-10-01
48725,89.22143844550419,2.02,0.0198842018,UNP,UNION PACIFIC,LONG,2019,10,2019-10-01
66800,88.33900858039826,0.56,-0.050792131,AIG,AIG,LONG,2019,10,2019-10-01
59328,86.94190809611811,1.42,0.0954308557,INTC,INTEL,LONG,2019,10,2019-10-01
90386,85.99465685840454,0.2,-0.031843943,MOS,MOSAIC CO,LONG,2019,10,2019-10-01
44644,82.22322145191603,1.34,0.0034179507,ADP,ADP,LONG,2019,10,2019-10-01
22592,76.15849412102031,2.58,0.0019888785,MMM,3M,LONG,2019,10,2019-10-01
22779,75.97130598528977,2.04,-0.025600917,MSI,MOTOROLA,LONG,2019,10,2019-10-01
65875,75.57094223934908,1.25,0.0104112756,VZ,VERIZON,LONG,2019,10,2019-10-01
57904,71.03697912705269,1.16,0.0144550494,AFL,AFLAC,LONG,2019,10,2019-10-01
43449,70.34238580583684,2.11,-0.085480626,MCD,MCDONALD'S CORP,LONG,2019,10,2019-10-01
50876,69.01903064870734,1.48,0.017357302,LLY,LILLY,LONG,2019,10,2019-10-01
12490,66.64637900875783,4.71,-0.081987861,IBM,IBM,LONG,2019,10,2019-10-01
13928,66.36050306592139,0.82,-0.025468002,COP,CONOCOPHILLIPS,LONG,2019,10,2019-10-01
18542,65.45898051492321,2.66,0.0975212577,CAT,CATERPILLAR,LONG,2019,10,2019-10-01
59408,62.668153667424825,0.75,0.0703917864,BAC,BOFAML,LONG,2019,10,2019-10-01
45751,60.94603361895634,0.77,0.0386298793,MMC,MARSH MCLENNAN,LONG,2019,10,2019-10-01
38703,58.18282070266246,0.93,0.0219924367,WFC,WELLS FARGO,LONG,2019,10,2019-10-01
20482,57.1323941104416,0.95,0.0015074751,ABT,ABBOTT,LONG,2019,10,2019-10-01
38703,58.18282070266246,0.93,0.0219924367,WFC,WELLS FARGO,SHORT,2019,10,2019-10-01
20482,57.1323941104416,0.95,0.0015074751,ABT,ABBOTT,SHORT,2019,10,2019-10-01
89525,56.40979417613347,0.79,-0.002709187,CMCSA,COMCAST,SHORT,2019,10,2019-10-01
76226,44.495816997767214,0.95,-0.108857821,CBS,CBS,SHORT,2019,10,2019-10-01
66093,44.18319030151182,0.94,0.0290554306,T,AT&T,SHORT,2019,10,2019-10-01
66157,41.58030592436979,1.08,0.028757793,USB,US BANCORP,SHORT,2019,10,2019-10-01
87137,36.6330036473878,0.29,-0.158707189,DVN,DEVON ENERGY,SHORT,2019,10,2019-10-01
22752,36.57210775808677,1.51,0.0278607189,MRK,"MERCK & CO., INC",SHORT,2019,10,2019-10-01
87447,35.63323020348624,2.07,-0.040408227,UPS,UPS,SHORT,2019,10,2019-10-01
21776,28.932478259413635,0.92,-0.059973,EXC,EXELON,SHORT,2019,10,2019-10-01
18411,25.95114133919585,1.34,0.0128082792,SO,SOUTHERN CO,SHORT,2019,10,2019-10-01
64936,22.03447011814837,1.18,0.0170327994,D,DOMINION US,SHORT,2019,10,2019-10-01
27887,20.93730006926829,0.74,-0.124727975,BAX,BAXTER INTL,SHORT,2019,10,2019-10-01
70519,14.291915488692323,2.15,0.0386431786,C,CITIGROUP INC,SHORT,2019,10,2019-10-01
17005,6.0900787432438825,1.84,0.0589676174,CVS,CVS HEALTH,SHORT,2019,10,2019-10-01
49656,4.788981051223775,1.01,0.0393201719,BK,BONY MELLON,SHORT,2019,10,2019-10-01
71563,4.669544252283231,1.04,-0.007595872,BBT,BB AND T,SHORT,2019,10,2019-10-01
87842,-1.2433266875828934,1.27,-0.009445609,MET,METLIFE,SHORT,2019,10,2019-10-01
22103,-1.8993549692183225,1.16,0.0476073111,EMR,EMERSON ELECTRIC,SHORT,2019,10,2019-10-01
12060,-3.3185842463460773,1.2,0.1147311005,GE,GE,SHORT,2019,10,2019-10-01
11308,-3.855231306370797,0.56,-0.001783658,KO,COCA-COLA,SHORT,2019,10,2019-10-01
17750,-8.225748286649754,1.84,-0.066154721,KMB,KIMBERLY CLARK,SHORT,2019,10,2019-10-01
52038,-8.30807526455267,0.98,0.0092312489,SYY,SYSCO,SHORT,2019,10,2019-10-01
24643,-11.537714675365478,0.58,0.0549384366,ARNC,ARCONIC,SHORT,2019,10,2019-10-01
89006,-11.762356639002714,0.64,-0.053479954,MDLZ,MONDELEZ INTL,SHORT,2019,10,2019-10-01
34833,-20.48235712937567,0.11,-0.090873691,OXY,OCCIDENTAL,SHORT,2019,10,2019-10-01
14702,-25.396841032461232,0.8,0.0857746797,AMAT,APPLIED,SHORT,2019,10,2019-10-01
76076,-31.582856142824035,0.84,-0.0329702,CSCO,CISCO SYSTEMS,SHORT,2019,10,2019-10-01
77605,-32.02389696260843,0.39,0.0232218775,BSX,BOSTON,SHORT,2019,10,2019-10-01
69032,-36.526021669024686,1.3,0.0858150768,MS,MORGAN STANLEY,SHORT,2019,10,2019-10-01
10104,-37.55539568492808,0.9,-0.00705152,ORCL,ORACLE,SHORT,2019,10,2019-10-01
89258,-37.98598656142665,3.22,0.0116295992,PRU,PRUDENTIAL FINL,SHORT,2019,10,2019-10-01
21371,-41.04346697272845,1.27,0.0462915498,CAH,CARDINAL HEALTH,SHORT,2019,10,2019-10-01
49154,-42.53252655879011,1.36,-0.0016,TGT,TARGET,SHORT,2019,10,2019-10-01
19393,-51.88312854377988,1.17,0.1378202262,BMY,BRISTOLMYERS,SHORT,2019,10,2019-10-01
75186,-58.61455179574323,0.63,-0.028375107,SCHW,CHARLES SCHWAB,SHORT,2019,10,2019-10-01
21936,-60.965907759058965,0.75,0.0663097846,PFE,PFIZER INC,SHORT,2019,10,2019-10-01
19502,-67.61787973377307,1.43,-0.0111824,WBA,WALGREENS BOOTS,SHORT,2019,10,2019-10-01
61399,-70.09550733222257,1.41,0.0184072899,LOW,LOWES,SHORT,2019,10,2019-10-01
22293,-79.62852539805495,0.44,0.0373200114,GLW,CORNING,SHORT,2019,10,2019-10-01
82800,-83.51211604515669,0.4,0.0408846373,SCCO,SOUTHERN COPPER,SHORT,2019,10,2019-10-01
27828,-90.14956991918478,0.6,-0.08352385,HPQ,HP,SHORT,2019,10,2019-10-01
34746,-93.64264296606618,0.75,0.0604891452,FITB,FIFTH THIRD,SHORT,2019,10,2019-10-01
86356,-99.82040520342356,0.67,-0.097290086,EBAY,EBAY,SHORT,2019,10,2019-10-01
23819,-112.88254877838328,0.34,0.0196201383,HAL,HALLIBURTON,SHORT,2019,10,2019-10-01
13901,-113.98271634679028,1.19,0.0935100066,MO,ALTRIA GROUP,SHORT,2019,10,2019-10-01
77606,-123.68372939883396,0.74,0.0306190598,KSS,KOHLS,SHORT,2019,10,2019-10-01
90505,-125.4518495583524,0.75,0.0690371516,LVS,LAS VEGAS SANDS,SHORT,2019,10,2019-10-01
25785,-169.35131130616926,0.34,-0.047451495,F,FORD MOTOR,SHORT,2019,10,2019-10-01
77178,-217.33049040014163,0.78,0.0529359701,QCOM,QUALCOMM,SHORT,2019,10,2019-10-01
17778,850.5695729248928,2714.99,0.035032926,BRK.A,BERKSHIRE,LONG,2019,11,2019-11-01
21178,442.44403941866494,5.29,0.0432674715,LMT,LOCKHEED,LONG,2019,11,2019-11-01
90319,343.5486159997983,0.7675,0.0347786414,GOOGL,ALPHABET,LONG,2019,11,2019-11-01
19561,321.66302305705807,-2.33,0.0821308473,BA,BOEING,LONG,2019,11,2019-11-01
14593,310.6318002665705,1.2475,0.0762240494,AAPL,APPLE,LONG,2019,11,2019-11-01
47896,300.86710841891806,2.57,0.0535550134,JPM,JP MORGAN,LONG,2019,11,2019-11-01
14541,282.7356615136644,1.49,0.0175704321,CVX,CHEVRON,LONG,2019,11,2019-11-01
92655,248.9297807951514,3.9,0.1063187922,UNH,UNITEDHEALTH,LONG,2019,11,2019-11-01
59459,244.85502165111495,3.32,0.0419863554,TRV,TRAVELERS,LONG,2019,11,2019-11-01
14008,235.5583878231062,3.64,0.1062794903,AMGN,AMGEN,LONG,2019,11,2019-11-01
86868,234.39744143803944,4.69,0.0420093032,GS,GOLDMAN SACHS,LONG,2019,11,2019-11-01
79323,229.92772335949252,3.13,0.049824247,ALL,ALLSTATE,LONG,2019,11,2019-11-01
10107,223.95414098129447,1.51,0.0582267286,MSFT,MICROSOFT,LONG,2019,11,2019-11-01
26403,197.630879715028,1.53,0.1655180061,DIS,WALT DISNEY,LONG,2019,11,2019-11-01
89179,192.43881216257307,3.88,0.0715665275,ANTM,ANTHEM,LONG,2019,11,2019-11-01
11850,189.13078171481737,0.41,0.0199632028,XOM,EXXON MOBIL,LONG,2019,11,2019-11-01
22111,184.5392323349481,1.88,0.047270255,JNJ,JOHNSON & JOHNSO,LONG,2019,11,2019-11-01
13856,180.31150438225333,1.45,-0.010968873,PEP,PEPSICO,LONG,2019,11,2019-11-01
82775,180.2839058295448,1.43,0.0877978707,HIG,HARTFORD FIN SER,LONG,2019,11,2019-11-01
87055,172.51200820529326,1.73,0.0078875849,COST,COSTCO WHOLESALE,LONG,2019,11,2019-11-01
12052,157.24856590075822,3.51,0.0267411897,GD,GENERAL DYNAMICS,LONG,2019,11,2019-11-01
55976,155.16463193005794,1.38,0.0144062953,WMT,WALMART,LONG,2019,11,2019-11-01
10145,136.58845237203394,2.06,0.037704693,HON,HONEYWELL INTL,LONG,2019,11,2019-11-01
17830,124.3256130502548,1.94,0.0370713079,UTX,UTC,LONG,2019,11,2019-11-01
66181,114.8719613873221,2.53,-0.061179569,HD,HOME DEPOT,LONG,2019,11,2019-11-01
56573,114.82639218641904,1.99,0.0329084339,ITW,ILLINOIS TOOL,LONG,2019,11,2019-11-01
18729,111.60415382914402,0.73,-0.012570244,CL,COLGATE,LONG,2019,11,2019-11-01
60628,109.8370564781747,2.51,0.0472082215,FDX,FEDEX,LONG,2019,11,2019-11-01
76226,99.47509893059512,0.97,0.1192217523,CBS,CBS,LONG,2019,11,2019-11-01
59328,99.3163688274577,1.52,0.0312606486,INTC,INTEL,LONG,2019,11,2019-11-01
18163,98.50205143530002,1.42,-0.020877171,PG,PROCTER GAMBLE,LONG,2019,11,2019-11-01
44644,98.24525131604506,1.52,0.0515029745,ADP,ADP,LONG,2019,11,2019-11-01
66800,97.09422371215388,1.03,-0.006864638,AIG,AIG,LONG,2019,11,2019-11-01
90386,95.20178877270396,-0.29,-0.042950502,MOS,MOSAIC CO,LONG,2019,11,2019-11-01
59176,93.72622938962286,2.03,0.0230155865,AXP,AMERICAN EXPRESS,LONG,2019,11,2019-11-01
